product_name,overall_rating,review
"Koncepts Cotton Medium Door Mat Mat, Door mat, Bathmat, room mat, rug, mats, bathroom mat, cotton mat, digital print mat, digital mat",4.67,Loved it!
"Koncepts Cotton Medium Door Mat Mat, Door mat, Bathmat, room mat, rug, mats, bathroom mat, cotton mat, digital print mat, digital mat",4.67,Highly recommended!
ManeKo Blue Microfibre Drying & Cleaning Vehicle Washing Cloth,3.64,Satisfactory.
ManeKo Blue Microfibre Drying & Cleaning Vehicle Washing Cloth,3.64,Satisfactory.
ManeKo Blue Microfibre Drying & Cleaning Vehicle Washing Cloth,3.64,Satisfactory.
"Koncepts Cotton Medium Door Mat Mat, Door mat, Bathmat, room mat, rug, mats, bathroom mat, cotton mat, digital print mat, digital mat",4.92,Excellent!
"Koncepts Cotton Medium Door Mat Mat, Door mat, Bathmat, room mat, rug, mats, bathroom mat, cotton mat, digital print mat, digital mat",4.92,Excellent!
"Koncepts Cotton Medium Door Mat Mat, Door mat, Bathmat, room mat, rug, mats, bathroom mat, cotton mat, digital print mat, digital mat",4.92,Loved it!
ELITE STATUES Showpiece  -  20 cm,3.28,Worth the price.
ELITE STATUES Showpiece  -  20 cm,3.28,Worth the price.
ELITE STATUES Showpiece  -  20 cm,3.28,Satisfactory.
Foot Candy Girls Sandals,4.05,Loved it!
Foot Candy Girls Sandals,4.05,Highly recommended!
Foot Candy Girls Sandals,4.05,Excellent!
Foot Candy Girls Sandals,3.14,Good product.
Foot Candy Girls Sandals,3.14,Satisfactory.
Foot Candy Girls Sandals,3.14,Worth the price.
SMART TRADERS Girls Sandals,2.66,Average quality.
SMART TRADERS Girls Sandals,2.66,Average quality.
SMART TRADERS Girls Sandals,2.66,Could be better.
Foot Candy Girls Sandals,2.4,Average quality.
Foot Candy Girls Sandals,2.4,Could be better.
Foot Candy Girls Sandals,2.4,Average quality.
Foot Candy Girls Sandals,2.36,Average quality.
Foot Candy Girls Sandals,2.36,Not great.
Foot Candy Girls Sandals,2.36,Not great.
ManeKo Red Microfibre Drying & Cleaning (Pack of 3) Vehicle Washing Cloth,4.39,Excellent!
ManeKo Red Microfibre Drying & Cleaning (Pack of 3) Vehicle Washing Cloth,4.39,Loved it!
ManeKo Red Microfibre Drying & Cleaning (Pack of 3) Vehicle Washing Cloth,4.39,Highly recommended!
AJ Dezines Boy's Kurta and Pyjama Set,2.68,Could be better.
AJ Dezines Boy's Kurta and Pyjama Set,2.68,Not great.
AJ Dezines Boy's Kurta and Pyjama Set,2.68,Not great.
"AJ Dezines Boy's Kurta, Waistcoat and Pyjama Set",3.15,Good product.
"AJ Dezines Boy's Kurta, Waistcoat and Pyjama Set",3.15,Good product.
"AJ Dezines Boy's Kurta, Waistcoat and Pyjama Set",3.15,Good product.
Mod-Inn Women Wedges,4.48,Loved it!
Mod-Inn Women Wedges,4.48,Excellent!
Mod-Inn Women Wedges,4.48,Loved it!
StyleStuffs AMEYMUG32 Ceramic Mug,3.9,Worth the price.
StyleStuffs AMEYMUG32 Ceramic Mug,3.9,Good product.
StyleStuffs AMEYMUG32 Ceramic Mug,3.9,Satisfactory.
StyleStuffs AMEYMUG30 Ceramic Mug,2.42,Average quality.
StyleStuffs AMEYMUG30 Ceramic Mug,2.42,Could be better.
StyleStuffs AMEYMUG30 Ceramic Mug,2.42,Not great.
Mod-Inn Women Wedges,3.33,Good product.
Mod-Inn Women Wedges,3.33,Good product.
Mod-Inn Women Wedges,3.33,Worth the price.
Roadster Men's Checkered Casual Grey Shirt,3.82,Satisfactory.
Roadster Men's Checkered Casual Grey Shirt,3.82,Satisfactory.
Roadster Men's Checkered Casual Grey Shirt,3.82,Satisfactory.
Mod-Inn Women Wedges,4.54,Loved it!
Mod-Inn Women Wedges,4.54,Loved it!
Mod-Inn Women Wedges,4.54,Excellent!
StyleStuffs AMEYMUG41 Ceramic Mug,4.33,Loved it!
StyleStuffs AMEYMUG41 Ceramic Mug,4.33,Excellent!
StyleStuffs AMEYMUG41 Ceramic Mug,4.33,Highly recommended!
StyleStuffs AMEYMUG200 Ceramic Mug,3.09,Worth the price.
StyleStuffs AMEYMUG200 Ceramic Mug,3.09,Worth the price.
StyleStuffs AMEYMUG200 Ceramic Mug,3.09,Satisfactory.
Happiness Is Printed Bone China Mug,3.77,Good product.
Happiness Is Printed Bone China Mug,3.77,Worth the price.
Happiness Is Printed Bone China Mug,3.77,Satisfactory.
MAIRAAH Slippers,3.88,Worth the price.
MAIRAAH Slippers,3.88,Good product.
MAIRAAH Slippers,3.88,Good product.
Zobello Men's Checkered Casual Multicolor Shirt,4.41,Highly recommended!
Zobello Men's Checkered Casual Multicolor Shirt,4.41,Highly recommended!
Zobello Men's Checkered Casual Multicolor Shirt,4.41,Excellent!
Zobello Men's Checkered Casual White Shirt,2.09,Not great.
Zobello Men's Checkered Casual White Shirt,2.09,Not great.
Zobello Men's Checkered Casual White Shirt,2.09,Could be better.
Aston Paris Slippers,2.56,Could be better.
Aston Paris Slippers,2.56,Average quality.
Aston Paris Slippers,2.56,Could be better.
boom premium quality s-450-p Dynamic Wired Headphones,2.98,Could be better.
boom premium quality s-450-p Dynamic Wired Headphones,2.98,Not great.
boom premium quality s-450-p Dynamic Wired Headphones,2.98,Not great.
StyleStuffs AMEYMUG83 Ceramic Mug,3.25,Satisfactory.
StyleStuffs AMEYMUG83 Ceramic Mug,3.25,Worth the price.
StyleStuffs AMEYMUG83 Ceramic Mug,3.25,Good product.
Creez Printed Women's Abstract Fractal Print Capri Tights,3.66,Worth the price.
Creez Printed Women's Abstract Fractal Print Capri Tights,3.66,Good product.
Creez Printed Women's Abstract Fractal Print Capri Tights,3.66,Satisfactory.
Zobello Men's Striped Casual Multicolor Shirt,4.05,Loved it!
Zobello Men's Striped Casual Multicolor Shirt,4.05,Highly recommended!
Zobello Men's Striped Casual Multicolor Shirt,4.05,Excellent!
Mod-Inn Women Wedges,4.5,Highly recommended!
Mod-Inn Women Wedges,4.5,Highly recommended!
Mod-Inn Women Wedges,4.5,Highly recommended!
Smart Wall Guru Small Adhesive Sticker Sticker,3.87,Worth the price.
Smart Wall Guru Small Adhesive Sticker Sticker,3.87,Good product.
Smart Wall Guru Small Adhesive Sticker Sticker,3.87,Good product.
Smart Wall Guru Small Adhesive Sticker Sticker,3.7,Good product.
Smart Wall Guru Small Adhesive Sticker Sticker,3.7,Satisfactory.
Smart Wall Guru Small Adhesive Sticker Sticker,3.7,Satisfactory.
Balaji Velvet Sofa Cover,5.0,Highly recommended!
Balaji Velvet Sofa Cover,5.0,Loved it!
Balaji Velvet Sofa Cover,5.0,Loved it!
Planet Waves Woodstock Strap,4.75,Highly recommended!
Planet Waves Woodstock Strap,4.75,Loved it!
Planet Waves Woodstock Strap,4.75,Loved it!
Wajbee Solid Men's Black Track Pants,4.51,Loved it!
Wajbee Solid Men's Black Track Pants,4.51,Loved it!
Wajbee Solid Men's Black Track Pants,4.51,Highly recommended!
PIGEON RAPID ECO-LX Induction Cooktop,4.56,Highly recommended!
PIGEON RAPID ECO-LX Induction Cooktop,4.56,Loved it!
PIGEON RAPID ECO-LX Induction Cooktop,4.56,Loved it!
Scot Wilson Men's Checkered Casual Shirt,2.76,Average quality.
Scot Wilson Men's Checkered Casual Shirt,2.76,Average quality.
Scot Wilson Men's Checkered Casual Shirt,2.76,Not great.
Collectible India Showpiece  -  19 cm,4.76,Excellent!
Collectible India Showpiece  -  19 cm,4.76,Excellent!
Collectible India Showpiece  -  19 cm,4.76,Loved it!
Princeware  - 5921 ml Polypropylene Multi-purpose Storage Container,2.61,Could be better.
Princeware  - 5921 ml Polypropylene Multi-purpose Storage Container,2.61,Could be better.
Princeware  - 5921 ml Polypropylene Multi-purpose Storage Container,2.61,Not great.
Gautam Buddha Showpiece  -  14 cm,3.78,Satisfactory.
Gautam Buddha Showpiece  -  14 cm,3.78,Worth the price.
Gautam Buddha Showpiece  -  14 cm,3.78,Satisfactory.
ROYAL ERADO One-side Green Leatherette Motorbike Saddlebag,3.16,Worth the price.
ROYAL ERADO One-side Green Leatherette Motorbike Saddlebag,3.16,Good product.
ROYAL ERADO One-side Green Leatherette Motorbike Saddlebag,3.16,Satisfactory.
KASCN UNIVERSAL ARMY TYPE ONE SIDED BAG FOR ALL MOTORCYCLES One-side Green Fabric Motorbike Saddlebag,2.32,Could be better.
KASCN UNIVERSAL ARMY TYPE ONE SIDED BAG FOR ALL MOTORCYCLES One-side Green Fabric Motorbike Saddlebag,2.32,Not great.
KASCN UNIVERSAL ARMY TYPE ONE SIDED BAG FOR ALL MOTORCYCLES One-side Green Fabric Motorbike Saddlebag,2.32,Not great.
Khwaab Enterprise Solid Fashion Chiffon Sari,2.67,Average quality.
Khwaab Enterprise Solid Fashion Chiffon Sari,2.67,Could be better.
Khwaab Enterprise Solid Fashion Chiffon Sari,2.67,Average quality.
"Khwaab Enterprise Self Design Fashion Chiffon, Satin Sari",4.02,Highly recommended!
"Khwaab Enterprise Self Design Fashion Chiffon, Satin Sari",4.02,Excellent!
"Khwaab Enterprise Self Design Fashion Chiffon, Satin Sari",4.02,Excellent!
THREE WICKETS Tricolor Kashmir Willow Cricket  Bat,3.42,Worth the price.
THREE WICKETS Tricolor Kashmir Willow Cricket  Bat,3.42,Worth the price.
THREE WICKETS Tricolor Kashmir Willow Cricket  Bat,3.42,Satisfactory.
tiwaritraders Water Jug,2.44,Average quality.
tiwaritraders Water Jug,2.44,Could be better.
tiwaritraders Water Jug,2.44,Not great.
Lock&Lock Kitchen  - 5.5 L Polypropylene Multi-purpose Storage Container,2.37,Average quality.
Lock&Lock Kitchen  - 5.5 L Polypropylene Multi-purpose Storage Container,2.37,Average quality.
Lock&Lock Kitchen  - 5.5 L Polypropylene Multi-purpose Storage Container,2.37,Average quality.
Lowe Alpine Rucksack Raincover Raincover M Luggage Cover,4.83,Highly recommended!
Lowe Alpine Rucksack Raincover Raincover M Luggage Cover,4.83,Excellent!
Lowe Alpine Rucksack Raincover Raincover M Luggage Cover,4.83,Loved it!
ORKA Printed Leatherette XXL Chair Kid Bean Bag,2.5,Could be better.
ORKA Printed Leatherette XXL Chair Kid Bean Bag,2.5,Could be better.
ORKA Printed Leatherette XXL Chair Kid Bean Bag,2.5,Average quality.
Speedwav 216456 Manual Rear View Mirror,4.43,Excellent!
Speedwav 216456 Manual Rear View Mirror,4.43,Loved it!
Speedwav 216456 Manual Rear View Mirror,4.43,Loved it!
Speedwav 216510 Manual Rear View Mirror,2.61,Average quality.
Speedwav 216510 Manual Rear View Mirror,2.61,Not great.
Speedwav 216510 Manual Rear View Mirror,2.61,Average quality.
Mom & Me Baby Girl's Bodysuit,4.17,Highly recommended!
Mom & Me Baby Girl's Bodysuit,4.17,Excellent!
Mom & Me Baby Girl's Bodysuit,4.17,Excellent!
ORKA Leatherette XXXL Teardrop Kid Bean Bag,3.83,Satisfactory.
ORKA Leatherette XXXL Teardrop Kid Bean Bag,3.83,Worth the price.
ORKA Leatherette XXXL Teardrop Kid Bean Bag,3.83,Satisfactory.
Speedwav 216552 Manual Rear View Mirror,3.67,Worth the price.
Speedwav 216552 Manual Rear View Mirror,3.67,Worth the price.
Speedwav 216552 Manual Rear View Mirror,3.67,Worth the price.
Speedwav 186136 Manual Rear View Mirror,4.79,Highly recommended!
Speedwav 186136 Manual Rear View Mirror,4.79,Excellent!
Speedwav 186136 Manual Rear View Mirror,4.79,Excellent!
Furst Sync Data & Charging For Lva A76 USB Cable,4.64,Excellent!
Furst Sync Data & Charging For Lva A76 USB Cable,4.64,Loved it!
Furst Sync Data & Charging For Lva A76 USB Cable,4.64,Highly recommended!
Laviva Exclusive Designer Set of 3 Fancy Rakhis with Thali Design Designer Rakhi,3.1,Worth the price.
Laviva Exclusive Designer Set of 3 Fancy Rakhis with Thali Design Designer Rakhi,3.1,Worth the price.
Laviva Exclusive Designer Set of 3 Fancy Rakhis with Thali Design Designer Rakhi,3.1,Worth the price.
Space Women Heels,4.69,Loved it!
Space Women Heels,4.69,Loved it!
Space Women Heels,4.69,Loved it!
keco Women Heels,3.9,Worth the price.
keco Women Heels,3.9,Worth the price.
keco Women Heels,3.9,Satisfactory.
Manthan Slippers,3.06,Satisfactory.
Manthan Slippers,3.06,Worth the price.
Manthan Slippers,3.06,Good product.
Furst Sync Data & Charging For Mzu M3 Note USB Cable,2.87,Average quality.
Furst Sync Data & Charging For Mzu M3 Note USB Cable,2.87,Average quality.
Furst Sync Data & Charging For Mzu M3 Note USB Cable,2.87,Not great.
Furst Sync Data & Charging For Blade D2 USB Cable,3.94,Satisfactory.
Furst Sync Data & Charging For Blade D2 USB Cable,3.94,Satisfactory.
Furst Sync Data & Charging For Blade D2 USB Cable,3.94,Good product.
Krocs Slippers,4.91,Excellent!
Krocs Slippers,4.91,Loved it!
Krocs Slippers,4.91,Highly recommended!
APOLLO+ Pack Of 3 Flexible Led Light,4.96,Loved it!
APOLLO+ Pack Of 3 Flexible Led Light,4.96,Loved it!
APOLLO+ Pack Of 3 Flexible Led Light,4.96,Highly recommended!
TEMPO Slippers,4.08,Excellent!
TEMPO Slippers,4.08,Loved it!
TEMPO Slippers,4.08,Highly recommended!
Ezee Citrus Lime Extract 100 Wet Wipes,4.23,Highly recommended!
Ezee Citrus Lime Extract 100 Wet Wipes,4.23,Loved it!
Ezee Citrus Lime Extract 100 Wet Wipes,4.23,Highly recommended!
Laviva Set of Three Fancy & Stone Rakhis with Thali Design Designer Rakhi,4.76,Loved it!
Laviva Set of Three Fancy & Stone Rakhis with Thali Design Designer Rakhi,4.76,Highly recommended!
Laviva Set of Three Fancy & Stone Rakhis with Thali Design Designer Rakhi,4.76,Highly recommended!
Laviva Stunnig Set of Fancy & Swastik Rakhis Design Designer Rakhi,4.95,Highly recommended!
Laviva Stunnig Set of Fancy & Swastik Rakhis Design Designer Rakhi,4.95,Excellent!
Laviva Stunnig Set of Fancy & Swastik Rakhis Design Designer Rakhi,4.95,Loved it!
ZALULA Women's Shrug,4.54,Excellent!
ZALULA Women's Shrug,4.54,Excellent!
ZALULA Women's Shrug,4.54,Excellent!
Theskinmantra 15059HTCX9-SKN HTC One X9 Mobile Skin,4.14,Loved it!
Theskinmantra 15059HTCX9-SKN HTC One X9 Mobile Skin,4.14,Excellent!
Theskinmantra 15059HTCX9-SKN HTC One X9 Mobile Skin,4.14,Loved it!
Theskinmantra 15052HTCX9-SKN HTC One X9 Mobile Skin,2.55,Average quality.
Theskinmantra 15052HTCX9-SKN HTC One X9 Mobile Skin,2.55,Could be better.
Theskinmantra 15052HTCX9-SKN HTC One X9 Mobile Skin,2.55,Not great.
DISNEY Art Creation Art Set,4.64,Highly recommended!
DISNEY Art Creation Art Set,4.64,Excellent!
DISNEY Art Creation Art Set,4.64,Loved it!
Himmlisch AAD0404 Car Armrest,2.39,Not great.
Himmlisch AAD0404 Car Armrest,2.39,Could be better.
Himmlisch AAD0404 Car Armrest,2.39,Not great.
ELEGANZE DECOR Wine Hand Bottle Holder Showpiece  -  15 cm,4.67,Excellent!
ELEGANZE DECOR Wine Hand Bottle Holder Showpiece  -  15 cm,4.67,Loved it!
ELEGANZE DECOR Wine Hand Bottle Holder Showpiece  -  15 cm,4.67,Highly recommended!
"IndiWeaves Regular Fit Men's Linen White, Cream Trousers",2.86,Average quality.
"IndiWeaves Regular Fit Men's Linen White, Cream Trousers",2.86,Could be better.
"IndiWeaves Regular Fit Men's Linen White, Cream Trousers",2.86,Average quality.
HuppmeGift Happy Birthday Navneet Inner Red Ceramic  (350ml) Ceramic Mug,3.53,Worth the price.
HuppmeGift Happy Birthday Navneet Inner Red Ceramic  (350ml) Ceramic Mug,3.53,Good product.
HuppmeGift Happy Birthday Navneet Inner Red Ceramic  (350ml) Ceramic Mug,3.53,Good product.
EASIES Solid Single Breasted Casual Men's Blazer,4.0,Highly recommended!
EASIES Solid Single Breasted Casual Men's Blazer,4.0,Loved it!
EASIES Solid Single Breasted Casual Men's Blazer,4.0,Excellent!
EASIES Solid Single Breasted Casual Men's Blazer,3.87,Worth the price.
EASIES Solid Single Breasted Casual Men's Blazer,3.87,Good product.
EASIES Solid Single Breasted Casual Men's Blazer,3.87,Satisfactory.
Romano Solid Single Breasted Formal Men's Blazer,3.92,Satisfactory.
Romano Solid Single Breasted Formal Men's Blazer,3.92,Satisfactory.
Romano Solid Single Breasted Formal Men's Blazer,3.92,Good product.
SG Test Batting leg Guard,3.42,Worth the price.
SG Test Batting leg Guard,3.42,Satisfactory.
SG Test Batting leg Guard,3.42,Worth the price.
Romano Solid Single Breasted Formal Men's Blazer,4.21,Loved it!
Romano Solid Single Breasted Formal Men's Blazer,4.21,Highly recommended!
Romano Solid Single Breasted Formal Men's Blazer,4.21,Highly recommended!
Blackberrys Self Design Single Breasted Party Men's Blazer,4.0,Excellent!
Blackberrys Self Design Single Breasted Party Men's Blazer,4.0,Excellent!
Blackberrys Self Design Single Breasted Party Men's Blazer,4.0,Highly recommended!
UCB Baby Girl's Trousers,3.65,Satisfactory.
UCB Baby Girl's Trousers,3.65,Worth the price.
UCB Baby Girl's Trousers,3.65,Good product.
Small Toes Bellies,4.39,Loved it!
Small Toes Bellies,4.39,Loved it!
Small Toes Bellies,4.39,Excellent!
EASIES Solid Single Breasted Casual Men's Blazer,2.32,Could be better.
EASIES Solid Single Breasted Casual Men's Blazer,2.32,Average quality.
EASIES Solid Single Breasted Casual Men's Blazer,2.32,Not great.
Blackberrys Solid Single Breasted Casual Men's Blazer,4.87,Excellent!
Blackberrys Solid Single Breasted Casual Men's Blazer,4.87,Highly recommended!
Blackberrys Solid Single Breasted Casual Men's Blazer,4.87,Loved it!
Blackberrys Solid Single Breasted Casual Men's Blazer,2.44,Could be better.
Blackberrys Solid Single Breasted Casual Men's Blazer,2.44,Could be better.
Blackberrys Solid Single Breasted Casual Men's Blazer,2.44,Average quality.
"BACHELORS N BEYOND Self Design Single Breasted Festive, Festive, Casual Men's Blazer",3.84,Worth the price.
"BACHELORS N BEYOND Self Design Single Breasted Festive, Festive, Casual Men's Blazer",3.84,Good product.
"BACHELORS N BEYOND Self Design Single Breasted Festive, Festive, Casual Men's Blazer",3.84,Good product.
"blue stag Self Design Single Breasted Wedding, Casual, Party Men's Blazer",4.37,Highly recommended!
"blue stag Self Design Single Breasted Wedding, Casual, Party Men's Blazer",4.37,Excellent!
"blue stag Self Design Single Breasted Wedding, Casual, Party Men's Blazer",4.37,Highly recommended!
"Van Don Solid Single Breasted Casual, Party, Wedding Men's Blazer",2.25,Average quality.
"Van Don Solid Single Breasted Casual, Party, Wedding Men's Blazer",2.25,Could be better.
"Van Don Solid Single Breasted Casual, Party, Wedding Men's Blazer",2.25,Average quality.
Sting Solid Single Breasted Casual Men's Blazer,4.45,Highly recommended!
Sting Solid Single Breasted Casual Men's Blazer,4.45,Excellent!
Sting Solid Single Breasted Casual Men's Blazer,4.45,Highly recommended!
Blackberrys Self Design Single Breasted Party Men's Blazer,3.2,Good product.
Blackberrys Self Design Single Breasted Party Men's Blazer,3.2,Good product.
Blackberrys Self Design Single Breasted Party Men's Blazer,3.2,Satisfactory.
UCB Baby Girl's Trousers,4.92,Loved it!
UCB Baby Girl's Trousers,4.92,Excellent!
UCB Baby Girl's Trousers,4.92,Highly recommended!
Blackberrys Printed Single Breasted Casual Men's Blazer,4.26,Highly recommended!
Blackberrys Printed Single Breasted Casual Men's Blazer,4.26,Highly recommended!
Blackberrys Printed Single Breasted Casual Men's Blazer,4.26,Highly recommended!
TOC Self Design Single Breasted Festive Men's Blazer,2.36,Could be better.
TOC Self Design Single Breasted Festive Men's Blazer,2.36,Could be better.
TOC Self Design Single Breasted Festive Men's Blazer,2.36,Could be better.
Romano Checkered Single Breasted Formal Men's Blazer,3.68,Satisfactory.
Romano Checkered Single Breasted Formal Men's Blazer,3.68,Worth the price.
Romano Checkered Single Breasted Formal Men's Blazer,3.68,Good product.
Romano Checkered Single Breasted Formal Men's Blazer,2.89,Average quality.
Romano Checkered Single Breasted Formal Men's Blazer,2.89,Average quality.
Romano Checkered Single Breasted Formal Men's Blazer,2.89,Average quality.
"blue stag Self Design Tuxedo Style Wedding, Casual, Casual Men's Blazer",2.5,Average quality.
"blue stag Self Design Tuxedo Style Wedding, Casual, Casual Men's Blazer",2.5,Average quality.
"blue stag Self Design Tuxedo Style Wedding, Casual, Casual Men's Blazer",2.5,Average quality.
Blackberrys Solid Single Breasted Casual Men's Blazer,5.0,Loved it!
Blackberrys Solid Single Breasted Casual Men's Blazer,5.0,Excellent!
Blackberrys Solid Single Breasted Casual Men's Blazer,5.0,Highly recommended!
"Menjestic Solid Tuxedo Style Wedding, Casual, Party Men's Blazer",3.65,Satisfactory.
"Menjestic Solid Tuxedo Style Wedding, Casual, Party Men's Blazer",3.65,Worth the price.
"Menjestic Solid Tuxedo Style Wedding, Casual, Party Men's Blazer",3.65,Worth the price.
EASIES Solid Single Breasted Casual Men's Blazer,4.31,Loved it!
EASIES Solid Single Breasted Casual Men's Blazer,4.31,Highly recommended!
EASIES Solid Single Breasted Casual Men's Blazer,4.31,Highly recommended!
Clovia Lingerie Set,4.0,Loved it!
Clovia Lingerie Set,4.0,Loved it!
Clovia Lingerie Set,4.0,Excellent!
Lilliput Full Sleeve Printed Boy's Sweatshirt,4.97,Loved it!
Lilliput Full Sleeve Printed Boy's Sweatshirt,4.97,Highly recommended!
Lilliput Full Sleeve Printed Boy's Sweatshirt,4.97,Loved it!
EASIES Solid Single Breasted Casual Men's Blazer,3.16,Satisfactory.
EASIES Solid Single Breasted Casual Men's Blazer,3.16,Worth the price.
EASIES Solid Single Breasted Casual Men's Blazer,3.16,Satisfactory.
Blackberrys Self Design Single Breasted Formal Men's Blazer,4.24,Loved it!
Blackberrys Self Design Single Breasted Formal Men's Blazer,4.24,Highly recommended!
Blackberrys Self Design Single Breasted Formal Men's Blazer,4.24,Excellent!
Blackberrys Solid Single Breasted Casual Men's Blazer,2.83,Not great.
Blackberrys Solid Single Breasted Casual Men's Blazer,2.83,Could be better.
Blackberrys Solid Single Breasted Casual Men's Blazer,2.83,Could be better.
Bemoree Exclusive Ball Pen,2.32,Average quality.
Bemoree Exclusive Ball Pen,2.32,Not great.
Bemoree Exclusive Ball Pen,2.32,Not great.
EASIES Solid Single Breasted Casual Men's Blazer,4.65,Loved it!
EASIES Solid Single Breasted Casual Men's Blazer,4.65,Excellent!
EASIES Solid Single Breasted Casual Men's Blazer,4.65,Excellent!
Romano Solid Single Breasted Formal Men's Blazer,4.55,Excellent!
Romano Solid Single Breasted Formal Men's Blazer,4.55,Excellent!
Romano Solid Single Breasted Formal Men's Blazer,4.55,Highly recommended!
Stonkraft Musician Brass Figurine Showpiece  -  15.5 cm,3.53,Satisfactory.
Stonkraft Musician Brass Figurine Showpiece  -  15.5 cm,3.53,Good product.
Stonkraft Musician Brass Figurine Showpiece  -  15.5 cm,3.53,Satisfactory.
Masterhandicraft Brass Decorative Platter,3.24,Worth the price.
Masterhandicraft Brass Decorative Platter,3.24,Satisfactory.
Masterhandicraft Brass Decorative Platter,3.24,Worth the price.
Voylla Alloy Rose Gold Kada,4.02,Excellent!
Voylla Alloy Rose Gold Kada,4.02,Highly recommended!
Voylla Alloy Rose Gold Kada,4.02,Excellent!
Seher Tribal Fibre Art Showpiece  -  44 cm,4.19,Loved it!
Seher Tribal Fibre Art Showpiece  -  44 cm,4.19,Loved it!
Seher Tribal Fibre Art Showpiece  -  44 cm,4.19,Highly recommended!
FS Brass Brass Decorative Platter,4.81,Excellent!
FS Brass Brass Decorative Platter,4.81,Excellent!
FS Brass Brass Decorative Platter,4.81,Excellent!
Shubham Exports Showpiece  -  28 cm,3.06,Satisfactory.
Shubham Exports Showpiece  -  28 cm,3.06,Good product.
Shubham Exports Showpiece  -  28 cm,3.06,Worth the price.
Speedwav 216008 Hero Super Splendor LED Indicator Light,2.39,Average quality.
Speedwav 216008 Hero Super Splendor LED Indicator Light,2.39,Could be better.
Speedwav 216008 Hero Super Splendor LED Indicator Light,2.39,Could be better.
Revlon Liquid powder foundation Foundation,3.79,Satisfactory.
Revlon Liquid powder foundation Foundation,3.79,Good product.
Revlon Liquid powder foundation Foundation,3.79,Worth the price.
Doraemon Gift Family Ceramic Coffee Mug Multicolour Mug - 325 ml,3.6,Worth the price.
Doraemon Gift Family Ceramic Coffee Mug Multicolour Mug - 325 ml,3.6,Satisfactory.
Doraemon Gift Family Ceramic Coffee Mug Multicolour Mug - 325 ml,3.6,Good product.
Milani Runway shadow Wet/Dry Black Out 3 g,3.82,Worth the price.
Milani Runway shadow Wet/Dry Black Out 3 g,3.82,Good product.
Milani Runway shadow Wet/Dry Black Out 3 g,3.82,Worth the price.
Ibz Micromax E390 Dock,2.89,Not great.
Ibz Micromax E390 Dock,2.89,Could be better.
Ibz Micromax E390 Dock,2.89,Average quality.
FTCBAZAR Solid Men's Straight Kurta,3.63,Worth the price.
FTCBAZAR Solid Men's Straight Kurta,3.63,Good product.
FTCBAZAR Solid Men's Straight Kurta,3.63,Satisfactory.
Speedwav 186926 Royal Enfield 350 Twin Spark LED Indicator Light,4.84,Loved it!
Speedwav 186926 Royal Enfield 350 Twin Spark LED Indicator Light,4.84,Loved it!
Speedwav 186926 Royal Enfield 350 Twin Spark LED Indicator Light,4.84,Excellent!
Speedwav 186879 Bajaj Pulsar 200 NS DTS-i LED Indicator Light,2.05,Not great.
Speedwav 186879 Bajaj Pulsar 200 NS DTS-i LED Indicator Light,2.05,Average quality.
Speedwav 186879 Bajaj Pulsar 200 NS DTS-i LED Indicator Light,2.05,Not great.
e.l.f. Cosmetics Studio brow Kit Ash Brow Makeup Brush Mirror Girly Elf Fun Sexy 3 g,3.53,Satisfactory.
e.l.f. Cosmetics Studio brow Kit Ash Brow Makeup Brush Mirror Girly Elf Fun Sexy 3 g,3.53,Worth the price.
e.l.f. Cosmetics Studio brow Kit Ash Brow Makeup Brush Mirror Girly Elf Fun Sexy 3 g,3.53,Worth the price.
FreeHand Solid Men's Straight Kurta,4.32,Highly recommended!
FreeHand Solid Men's Straight Kurta,4.32,Loved it!
FreeHand Solid Men's Straight Kurta,4.32,Loved it!
Yepme Embroidered Men's A-line Kurta,4.02,Loved it!
Yepme Embroidered Men's A-line Kurta,4.02,Highly recommended!
Yepme Embroidered Men's A-line Kurta,4.02,Loved it!
Quoface Day and Night Vision Cycling Goggles,3.0,Good product.
Quoface Day and Night Vision Cycling Goggles,3.0,Good product.
Quoface Day and Night Vision Cycling Goggles,3.0,Worth the price.
Lushomes Animal Cushions Cover,2.52,Not great.
Lushomes Animal Cushions Cover,2.52,Could be better.
Lushomes Animal Cushions Cover,2.52,Could be better.
Lushomes Plain Cushions Cover,2.24,Not great.
Lushomes Plain Cushions Cover,2.24,Could be better.
Lushomes Plain Cushions Cover,2.24,Not great.
Lushomes Plain Cushions Cover,2.63,Could be better.
Lushomes Plain Cushions Cover,2.63,Could be better.
Lushomes Plain Cushions Cover,2.63,Average quality.
Lushomes Animal Cushions Cover,4.5,Highly recommended!
Lushomes Animal Cushions Cover,4.5,Excellent!
Lushomes Animal Cushions Cover,4.5,Loved it!
The Bean House XXXL Bean Bag  Cover (Without Filling),3.86,Satisfactory.
The Bean House XXXL Bean Bag  Cover (Without Filling),3.86,Good product.
The Bean House XXXL Bean Bag  Cover (Without Filling),3.86,Worth the price.
"barbarik Wayfarer, Aviator Sunglasses",4.95,Excellent!
"barbarik Wayfarer, Aviator Sunglasses",4.95,Loved it!
"barbarik Wayfarer, Aviator Sunglasses",4.95,Highly recommended!
"YoudyCo Girls, Women Heels",4.65,Excellent!
"YoudyCo Girls, Women Heels",4.65,Loved it!
"YoudyCo Girls, Women Heels",4.65,Highly recommended!
NIROSHA Women's Nighty,3.71,Satisfactory.
