user_id,product_id,product_name,event_type,rating,reviews,views,clicks,carts,purchases,ID,root_2_0,root_2_1,root_2_2,root_2_3,root_2_4,root_2_5,root_2_6,root_2_7,age,gender,cluster
U0885,59b32ba347f63e845c482a0ec8b3b1c4,Cation Casual 3/4 Sleeve Solid Women's Top,view,4.7,I would buy this again. It's exactly what I needed.,0.8775902262405638,-1.4188763900140635,1,1,8360,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,-0.84961136786399,-0.7711499183184626,0.959506757693534,0.07729766976716827,1.4152752047134152,0
U0768,18b09f1c7e1d359c22eefe1dd39794a5,Wood Active Lifestyle Casual Shoes,cart,1.7,"I was skeptical at first, but I’m glad I made the purchase.",1.571650547567008,1.4207226832997033,0,0,8361,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,-1.0372025050803004,1.1770087334331487,1.296764709747436,-1.0422021439471714,-0.752272705608442,-0.7065763582020035,1
U0681,e9c758e3c893804ad68304ea0ccd872d,Flyfilms Mattebox (FF-MB-600)  Lens Hood,view,3.6,"This product is amazing, I absolutely love it!",1.571650547567008,0.7108229149712616,2,0,8362,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,-0.7043500191072208,0.9641318788779631,-0.84961136786399,-0.7711499183184626,-1.0422021439471714,-1.084100855758686,-0.7065763582020035,1
U0829,324fba9c3fc304f69b32c50f0caa94e7,Prithish The Only Thing Better Than Having You For A Husband…… Ceramic Mug,purchase,3.4,"Not as expected, the product could be better.",0.8775902262405638,-1.4188763900140635,0,1,8363,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,-1.0372025050803004,1.1770087334331487,1.296764709747436,-1.0422021439471714,-0.3374875179206368,-0.7065763582020035,2
U0706,0b25129f3bbc6d72a298f5875fbe0add,LinkedInLove White Gold Diamond White Gold 18 K Ring,view,3.6,"This product is amazing, I absolutely love it!",-0.16350025574910226,0.7108229149712616,1,1,8364,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,0.959506757693534,0.4920828574549734,-0.7065763582020035,0
U0139,9ca60d965a25afd0135528eb3f3a5e84,Digimac 3 Compartments Plastic Pen Stand,view,3.9,"I had issues with delivery, but the product is good.",-1.5516208984019904,-1.4188763900140635,2,0,8365,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,0.9641318788779631,1.1770087334331487,1.296764709747436,0.959506757693534,-0.1715734428455148,-0.7065763582020035,2
U0013,56f07ae7bf177b90b77029fbb0a8cfc8,Falconoverseas Classy Black Brass Necklace,view,2.0,"Not worth the price, returned the item.",0.18352990491411977,0.0009231466428198833,0,0,8366,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,1.1557391577554614,-0.7065763582020035,1
U0315,a858f3a918103a290acb35880d1822e4,ab posters Sofia cartoons Art PVC Pencil Box,view,3.4,Five stars! Exceeded all my expectations.,0.18352990491411977,1.4207226832997033,1,0,8367,-0.09149862946001058,3.7044732741087705,-0.4622445516117188,-0.7043500191072208,-1.0372025050803004,1.1770087334331487,1.296764709747436,0.959506757693534,-1.332971968371369,-0.7065763582020035,2
U0129,9a091c6f6f76696bf9719159e4e17d95,Enthopia Back Cover for iPad mini,cart,1.2,"Love the design and functionality, highly recommended.",-0.16350025574910226,-0.7089766216856218,1,0,8368,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,-1.0372025050803004,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,-1.498886043446491,-0.7065763582020035,1
U0896,db0c6e4dc657b3fb298b94a085a2dfeb,"Diovanni Alloy, Metal Necklace",view,3.3,I would buy this again. It's exactly what I needed.,-0.5105304164123243,-1.4188763900140635,1,0,8369,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,0.9898250826803394,-0.7065763582020035,1
U0744,4925cd62bb5f1501264c40973f8fa3d5,Baalaa Printed Women's Straight Kurta,view,3.2,"Good quality for the price, would recommend to others.",1.224620386903786,0.7108229149712616,1,0,8370,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,-0.84961136786399,-0.7711499183184626,0.959506757693534,0.5750398949925344,-0.7065763582020035,0
U0202,07949beee69e8a7190d6aaf9b7d85915,Knotty Derby Michael Outdoor Shoes,view,1.6,"Love the design and functionality, highly recommended.",-1.5516208984019904,1.4207226832997033,2,0,8371,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,-1.0372025050803004,1.1770087334331487,1.296764709747436,-1.0422021439471714,-1.167057893296247,-0.7065763582020035,1
U0192,80820a17093df879ef890ea434a37a09,Home Fashion Gallery Polyester Pink Floral Eyelet Door Curtain,cart,2.3,"The shipping was fast, and the product was well packaged.",1.224620386903786,0.7108229149712616,0,1,8372,-0.09149862946001058,3.7044732741087705,-0.4622445516117188,-0.7043500191072208,-1.0372025050803004,1.1770087334331487,1.296764709747436,-1.0422021439471714,-1.41592900590893,1.4152752047134152,2
U0482,2c3408868ff8ac7a1e0711d03dd9918e,Freedom Daisy Solid Women's Regular Skirt,view,4.8,"The material feels premium and sturdy, I’m impressed.",1.224620386903786,0.0009231466428198833,0,0,8373,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,-0.84961136786399,-0.7711499183184626,0.959506757693534,-1.250014930833808,-0.7065763582020035,0
U0665,309c4ba7b3520da2ad20238907dc7fe5,Karta Car & Princess Combo Art Plastic Pencil Boxes,view,2.1,Five stars! Exceeded all my expectations.,0.18352990491411977,0.0009231466428198833,0,1,8374,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,-0.7043500191072208,0.9641318788779631,-0.84961136786399,1.296764709747436,0.959506757693534,1.3216532328305834,1.4152752047134152,2
U0538,9a1f75cb79f1a12a854bae59d141571e,Allure Auto CM 518 Car Mat Maruti Zen Estilo,view,4.0,"The product was fine, but the packaging was poor.",-0.16350025574910226,0.0009231466428198833,2,1,8375,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,-1.0372025050803004,-0.84961136786399,1.296764709747436,-1.0422021439471714,-1.498886043446491,-0.7065763582020035,2
U0584,9c41f67773da27940d77460715e880be,Cotonex Beige Cotton Kitchen Linen Set,view,4.1,It looks great but doesn't work as expected.,-0.8575605770755463,-0.7089766216856218,2,0,8376,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,-1.0372025050803004,1.1770087334331487,-0.7711499183184626,0.959506757693534,-1.250014930833808,-0.7065763582020035,0
U0599,3dd61917c5d8ceda97aa809c9a778935,Asus RT-N14U Wireless-N300 Cloud,view,2.7,"This is exactly what I was looking for, I'm very happy with my purchase.",0.5305600655773418,0.7108229149712616,2,0,8377,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,-0.7043500191072208,-1.0372025050803004,1.1770087334331487,1.296764709747436,-1.0422021439471714,-1.332971968371369,-0.7065763582020035,2
U0945,1984af680dead506c156ec25ef295846,Jadoo Collections Alloy Necklace,cart,1.7,"It broke after one use, really unhappy with it.",-0.8575605770755463,-0.7089766216856218,0,1,8378,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,0.8239110076052174,-0.7065763582020035,1
U0411,7ade55e30de5ee7af57d353f90a114f3,ANASAZI Casual Full Sleeve Printed Women's Top,cart,2.6,"Love the design and functionality, highly recommended.",-0.8575605770755463,-1.4188763900140635,2,1,8379,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,-0.84961136786399,-0.7711499183184626,0.959506757693534,-1.498886043446491,-0.7065763582020035,0
U0013,c0677da98583fadb1f23b731672da930,Awesome Self Design FAUX GEORGETTE Women's Kaftan,view,4.0,"The customer service was great, but the product was just okay.",-0.5105304164123243,0.0009231466428198833,2,1,8380,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,-0.84961136786399,-0.7711499183184626,0.959506757693534,1.1557391577554614,-0.7065763582020035,0
U0779,2bc197275f1ed7210224d81887ba872c,Birdy Stainless Steel Collapsible,view,3.6,"The shipping was fast, and the product was well packaged.",1.224620386903786,-1.4188763900140635,1,1,8381,-0.09149862946001058,3.7044732741087705,2.1633570293327997,1.4197486659651433,0.9641318788779631,-0.84961136786399,1.296764709747436,0.959506757693534,-0.005659367770392747,1.4152752047134152,2
U0489,3df0cb7a4707969d8ec39961294d29a0,NELL Women Sandals,view,1.9,"Great for its price, but there are some improvements needed.",1.571650547567008,0.7108229149712616,1,1,8382,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,-0.84961136786399,1.296764709747436,0.959506757693534,-1.581843080984052,1.4152752047134152,0
U0873,f895445ea0b107bd73868ba735a3a3e6,Digimac 1 Compartments Plastic Pen Stand,view,2.4,Five stars! Exceeded all my expectations.,1.571650547567008,0.7108229149712616,2,0,8383,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,0.9641318788779631,1.1770087334331487,1.296764709747436,0.959506757693534,-0.005659367770392747,1.4152752047134152,2
U0058,70961895574c8391324ec14f85ec2905,MKJewellers Copper Jewel Set,view,3.2,"Super easy to use, perfect for beginners.",-0.5105304164123243,-0.7089766216856218,1,0,8384,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,1.296764709747436,-1.0422021439471714,1.7364384205183887,-0.7065763582020035,1
U0245,f3d1b6c03888072df17878fa024c1846,Global Nomad GNLWBR0114 Analog Watch  - For Men,purchase,2.6,Five stars! Exceeded all my expectations.,-0.8575605770755463,1.4207226832997033,0,1,8385,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,0.9641318788779631,-0.84961136786399,-0.7711499183184626,0.959506757693534,1.2386961952930224,1.4152752047134152,0
U0797,588bee6bda39709f6ba2489b46d8d678,Jewel Paradise Brass Plated Brass Necklace,view,1.1,"It's okay, nothing special about it.",-1.5516208984019904,-1.4188763900140635,1,0,8386,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,-0.5863586305333198,-0.7065763582020035,1
U0154,42ed0637bf65494d1b04df7797202f8f,DEBOCK DEBOCK Earphone For HTC Desire 320 Stereo Dynamic Headphone Wired Headphones,view,3.1,"I was skeptical at first, but I’m glad I made the purchase.",0.5305600655773418,-1.4188763900140635,1,1,8387,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,1.4197486659651433,-1.0372025050803004,-0.84961136786399,1.296764709747436,0.959506757693534,0.07729766976716827,-0.7065763582020035,2
U0120,1744fd76a7d602e766b6c8e4d7e085c9,Avita 25 One Way Electrical Switch,cart,1.9,"I had issues with delivery, but the product is good.",-0.16350025574910226,0.7108229149712616,2,0,8388,-0.09149862946001058,3.7044732741087705,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,1.296764709747436,0.959506757693534,0.2432117448422903,-0.7065763582020035,2
U0114,807009894542540c7c2a5667ef8bdd96,Zakaah Jewels Sterling Silver Plated Stone Necklace,purchase,1.1,"I was skeptical at first, but I’m glad I made the purchase.",0.18352990491411977,1.4207226832997033,0,1,8389,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,1.0727821202179004,-0.7065763582020035,1
U0211,e09d9166357725e2906fc649b9946770,GAGA Canvas Painting,view,1.7,"Great value for the price, highly recommend!",0.5305600655773418,1.4207226832997033,0,1,8390,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,0.9641318788779631,-0.84961136786399,-0.7711499183184626,-1.0422021439471714,0.6579969325300954,-0.7065763582020035,1
U0749,99e57254de3333cc3ec30caa13597673,Archi Collection Alloy Jewel Set,view,4.5,"The shipping was fast, and the product was well packaged.",0.8775902262405638,-1.4188763900140635,2,0,8391,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,1.296764709747436,-1.0422021439471714,-0.08861640530795377,1.4152752047134152,1
U0475,6860804da5743f47a7163b25fad7fc4d,"Park Avenue Park Avenue Cool Blue, Good Morning Pack of 2 Deodorants Combo Set",view,1.3,"I had issues with delivery, but the product is good.",-0.5105304164123243,0.0009231466428198833,0,0,8392,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,0.9641318788779631,1.1770087334331487,-0.7711499183184626,0.959506757693534,1.4046102703681445,-0.7065763582020035,1
U0233,e17b53562feedfd10e0b2e693baab608,"ShowTime Women's Full Coverage, Sports Bra",view,4.5,"Not as described in the listing, very disappointed.",-0.5105304164123243,0.7108229149712616,2,0,8393,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,-0.84961136786399,-0.7711499183184626,0.959506757693534,0.1602547073047293,1.4152752047134152,0
U0129,ee039b88fd6714e9bd3b8bdb85f259a8,DailyObjects Back Cover for Apple iPad 2/3/4,view,4.7,"Quality is fantastic, but the size doesn't fit well.",-1.2045907377387683,0.0009231466428198833,2,0,8394,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,-1.0372025050803004,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,-1.498886043446491,-0.7065763582020035,1
U0175,ea50eae5073795eade79e1ca03ddb8a8,Instyles Back Cover for HTC One S,cart,2.6,"This product is amazing, I absolutely love it!",-0.8575605770755463,-1.4188763900140635,2,0,8395,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,-1.0372025050803004,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,-1.001143818221125,1.4152752047134152,1
U0605,b6c4438c3b372b9a72585961eda13853,999store Medium Paper Sticker,view,1.3,"This is a high-quality product, well worth the money.",-0.8575605770755463,-1.4188763900140635,0,1,8396,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,1.4197486659651433,-1.0372025050803004,-0.84961136786399,-0.7711499183184626,-1.0422021439471714,-0.5034015929957588,1.4152752047134152,2
U0778,5239fb3520ee7e6ad3d0ec8791a6d553,S4S Women's Full Coverage Bra,cart,4.4,"I was skeptical at first, but I’m glad I made the purchase.",0.18352990491411977,0.0009231466428198833,0,1,8397,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,-0.84961136786399,-0.7711499183184626,0.959506757693534,-1.332971968371369,-0.7065763582020035,0
U0463,d0cf158097b9fc0fbd301135897d2a38,Karta Bheem Printed Art Plastic Pencil Box,cart,4.5,"Super easy to use, perfect for beginners.",1.224620386903786,1.4207226832997033,2,0,8398,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,-0.7043500191072208,0.9641318788779631,-0.84961136786399,1.296764709747436,0.959506757693534,0.6579969325300954,-0.7065763582020035,2
U0619,871a57ae26b288cc99d04575cd583e06,Faith Leenise Slip on Women Heels,cart,2.8,"This is a high-quality product, well worth the money.",-0.16350025574910226,0.7108229149712616,0,1,8399,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,-0.84961136786399,1.296764709747436,0.959506757693534,1.4046102703681445,1.4152752047134152,0
U0562,f20a12d7f110ce690cf2cb4c19ed4a3a,Kjaggs Women's Leggings,view,2.5,"I was skeptical at first, but I’m glad I made the purchase.",-1.5516208984019904,0.7108229149712616,1,0,8400,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,-0.84961136786399,-0.7711499183184626,0.959506757693534,-0.5034015929957588,1.4152752047134152,0
U0462,1a5877740e2edc91055c6294771d235b,"NEVI Flower Swarovski Crystal, Crystal Alloy, Crystal Pendant",view,3.1,"The customer service was great, but the product was just okay.",-0.8575605770755463,-1.4188763900140635,1,0,8401,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,0.959506757693534,0.40912581991741237,1.4152752047134152,1
U0031,de8e06f226be9b10ef971e695159f2ed,Vipul Saree Printed Bhagalpuri Raw Silk Sari,cart,2.4,"The product was fine, but the packaging was poor.",-1.2045907377387683,0.7108229149712616,0,1,8402,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,-0.84961136786399,-0.7711499183184626,0.959506757693534,-0.1715734428455148,-0.7065763582020035,0
U0025,54a98e0bb717a0d71da2931e6c7ccd79,Netgear WNDR3700 N600 Dual Band Wireless Gigabit Router,view,4.8,"The shipping was fast, and the product was well packaged.",-0.16350025574910226,0.7108229149712616,0,1,8403,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,-0.7043500191072208,-1.0372025050803004,1.1770087334331487,1.296764709747436,-1.0422021439471714,1.1557391577554614,-0.7065763582020035,2
U0551,9f9c05e1dce54dd45a0af12a7e46dd89,Dressberry Women's Solid Casual Shirt,cart,4.9,"Not as expected, the product could be better.",-0.16350025574910226,0.7108229149712616,0,0,8404,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,-0.84961136786399,-0.7711499183184626,0.959506757693534,1.6534813829808277,1.4152752047134152,0
U0091,6766f23ed07746d304b187f1ebd514f5,Soothe Shoes Loafers,purchase,3.4,"Exactly as described, fast delivery, very happy.",0.5305600655773418,0.7108229149712616,0,0,8405,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,-0.84961136786399,1.296764709747436,0.959506757693534,1.2386961952930224,-0.7065763582020035,0
U0474,30c4bd4bde4a177397af92e530640978,Fexy Women's Leggings,cart,4.9,"Not as expected, the product could be better.",-1.2045907377387683,0.7108229149712616,2,0,8406,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,-0.84961136786399,-0.7711499183184626,0.959506757693534,0.5750398949925344,1.4152752047134152,0
U0109,6761bbee16b82d612ea2ea08dea59193,Quartz 15265662 Smart Watch Strap,cart,3.1,"Super easy to use, perfect for beginners.",1.224620386903786,-0.7089766216856218,2,1,8407,10.929125451404156,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,-1.0372025050803004,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,0.1602547073047293,-0.7065763582020035,1
U0883,27b3d28ac073539ed1fc407bdbc49a05,VR Designers Glass Necklace,purchase,3.0,"Not worth the price, returned the item.",-0.5105304164123243,-1.4188763900140635,1,0,8408,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,-0.1715734428455148,1.4152752047134152,1
U0760,fab4ff8e6b878b537d8163e553c6d1aa,People Women's Checkered Casual Shirt,cart,1.3,I’ve been using this for a month now and I’m still satisfied.,0.8775902262405638,-1.4188763900140635,0,1,8409,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,-0.84961136786399,-0.7711499183184626,0.959506757693534,-0.918186780683564,1.4152752047134152,0
U0339,4626fcfb5637bcfb764f0c187d72404d,Printland PMBA1361 Ceramic Mug,cart,3.8,Love it! Will buy more from this brand.,1.224620386903786,0.7108229149712616,1,0,8410,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,-1.0372025050803004,1.1770087334331487,1.296764709747436,-1.0422021439471714,0.9068680451427784,-0.7065763582020035,2
U0496,a4961c91c33393c945681516e0cfdde9,FIFA 15 inch Laptop Backpack,view,4.5,Love it! Will buy more from this brand.,-1.5516208984019904,-1.4188763900140635,1,0,8411,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,-0.7043500191072208,-1.0372025050803004,-0.84961136786399,1.296764709747436,0.959506757693534,0.4920828574549734,1.4152752047134152,2
U0264,af3ea547003e5e0f53a1708b05002756,the jewelbox Brass Cufflink,view,2.5,"I was skeptical at first, but I’m glad I made the purchase.",0.5305600655773418,1.4207226832997033,0,1,8412,10.929125451404156,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,-0.84961136786399,1.296764709747436,0.959506757693534,-0.2545304803830758,1.4152752047134152,0
U0183,3413e89cc6a963f9032098b44b1a2b56,Flipside Flip Flops,view,4.5,I’ve been using this for a month now and I’m still satisfied.,-1.2045907377387683,-0.7089766216856218,2,1,8413,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,-0.5863586305333198,-0.7065763582020035,1
U0402,a3a527430312e3b123de0504cfa4f310,APS Flip Cover for Apple iPad Air (1st Gen),purchase,4.6,"The customer service was great, but the product was just okay.",1.224620386903786,-1.4188763900140635,1,1,8414,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,-1.0372025050803004,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,0.6579969325300954,1.4152752047134152,1
U0636,61f38a08e8d1affb22245cdaa5c6cad0,Karatcraft Ailey Band Gold Diamond 18 K Ring,view,4.4,"I was skeptical at first, but I’m glad I made the purchase.",-1.5516208984019904,0.7108229149712616,1,1,8415,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,0.959506757693534,-0.005659367770392747,-0.7065763582020035,0
U0216,15a28dce82afcb6e863151c21df6997f,Westhreads Women's Solid Casual Shirt,purchase,2.7,Amazing product! It's a game-changer for me.,-0.8575605770755463,1.4207226832997033,0,1,8416,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,-0.84961136786399,-0.7711499183184626,0.959506757693534,0.9068680451427784,1.4152752047134152,0
U0384,507d616bf3b42cc7a15a3bc157fccfdb,Smiledrive 4 USB OUTPUT PORTS TRAVEL & WALL POWER ADAPTER CHARGER (5V)- BLACK MULTI POINT USB ADAPTOR USB USB Charger,view,4.9,"Love the design and functionality, highly recommended.",-0.5105304164123243,-0.7089766216856218,1,0,8417,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,0.9641318788779631,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,1.2386961952930224,1.4152752047134152,1
U0184,c2a4d21c1cf97c4e3e8e28d365e2257a,Tootpado Signature Transformers Auto Bots Art Canvas Pencil Box,purchase,2.3,"I had issues with delivery, but the product is good.",1.224620386903786,-0.7089766216856218,1,1,8418,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,-0.7043500191072208,0.9641318788779631,-0.84961136786399,1.296764709747436,0.959506757693534,0.9068680451427784,-0.7065763582020035,2
U0492,e23acdd6f803817f953532a47212f4dc,X360 905 24.675 L Backpack,purchase,2.8,"Quality is fantastic, but the size doesn't fit well.",-0.5105304164123243,0.0009231466428198833,2,1,8419,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,-0.7043500191072208,-1.0372025050803004,-0.84961136786399,1.296764709747436,0.959506757693534,0.7409539700676564,-0.7065763582020035,2
U0352,a082c886bc36101b729fc582e86b0fff,Freedom Daisy Solid Women's Regular Skirt,view,2.4,"Great value for the price, highly recommend!",-0.16350025574910226,0.7108229149712616,0,0,8420,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,-0.84961136786399,-0.7711499183184626,0.959506757693534,-1.167057893296247,-0.7065763582020035,0
U0250,8d13cb7f8c0286efd61b24387e1067f0,S4S Women's Full Coverage Bra,view,4.9,"Great value for the price, highly recommend!",1.571650547567008,1.4207226832997033,2,1,8421,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,-0.84961136786399,-0.7711499183184626,0.959506757693534,1.0727821202179004,-0.7065763582020035,0
U0086,68b73e940e6417f036905b1c6a31cf87,Kaaryah Women's Striped Formal Shirt,view,4.8,"Good quality for the price, would recommend to others.",0.8775902262405638,0.0009231466428198833,2,0,8422,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,-0.84961136786399,-0.7711499183184626,0.959506757693534,0.9068680451427784,-0.7065763582020035,0
U0877,f0938b0d88eac91deee6d5add54097d3,Myesquire Ceramic Burner Pot Lemongrass Liquid Air Freshener,cart,4.1,"Good quality for the price, would recommend to others.",-1.5516208984019904,1.4207226832997033,0,0,8423,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,-0.7043500191072208,0.9641318788779631,-0.84961136786399,-0.7711499183184626,0.959506757693534,1.3216532328305834,-0.7065763582020035,0
U0585,380bb7226c6079dfb090f764226a6307,KKD Red Mini Planter Plant Container Set,cart,3.9,Five stars! Exceeded all my expectations.,0.18352990491411977,0.7108229149712616,2,1,8424,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,-0.7043500191072208,-1.0372025050803004,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,0.4920828574549734,-0.7065763582020035,1
U0812,af3f275b0c8078d06234ceb049c8dc41,"SFDS Casual, Formal, Party Short Sleeve Solid Women's Top",cart,2.4,"This product is amazing, I absolutely love it!",-1.5516208984019904,0.7108229149712616,2,0,8425,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,-0.84961136786399,-0.7711499183184626,0.959506757693534,-1.250014930833808,-0.7065763582020035,0
U0699,91a5328e7235424885d271dfa0959eeb,King International Ergonomic Design with Long Gripped Handle Rolling Pizza Cutter,view,2.4,I would buy this again. It's exactly what I needed.,-1.2045907377387683,0.7108229149712616,1,1,8426,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,1.4197486659651433,0.9641318788779631,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,-1.664800118521613,-0.7065763582020035,1
U0721,54bed6005399899b741e33ad9d182049,TOMAFO Car,view,4.7,"It's okay, nothing special about it.",1.571650547567008,0.0009231466428198833,1,1,8427,-0.09149862946001058,3.7044732741087705,-0.4622445516117188,1.4197486659651433,0.9641318788779631,1.1770087334331487,1.296764709747436,0.959506757693534,0.4920828574549734,-0.7065763582020035,2
U0168,829ef17c0d53903750e91db0c857c610,Nike Casual Short Sleeve Printed Women's Top,view,4.6,"Not as described in the listing, very disappointed.",0.18352990491411977,1.4207226832997033,2,0,8428,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,-0.84961136786399,-0.7711499183184626,0.959506757693534,0.40912581991741237,-0.7065763582020035,0
U0556,f8616825d50a53ce8a11378a9ab32e06,"Monil Aluminium, Crystal Decorative Platter Showpiece  -  4.5 cm",view,1.4,I would buy this again. It's exactly what I needed.,1.224620386903786,-0.7089766216856218,1,0,8429,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,-1.0372025050803004,-0.84961136786399,1.296764709747436,0.959506757693534,0.07729766976716827,-0.7065763582020035,2
U0161,cc9a7f771b7804735666bf224bedcfb8,Shrih SH-0192 Wired USB Flexible Keyboard,cart,3.9,I would buy this again. It's exactly what I needed.,1.224620386903786,0.0009231466428198833,0,1,8430,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,-1.0372025050803004,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,-1.581843080984052,-0.7065763582020035,1
